age,height_cm,weight_kg,overall,weak_foot,skill_moves,shooting,passing,dribbling,defending,physic,player_positions
28,184,80,70,3,3,71,63,68,25,68,ATACANTE
27,176,69,70,2,2,60,62,71,34,60,MEIA
29,187,79,70,2,2,67,56,62,33,70,ATACANTE
32,190,88,70,2,1,0,0,0,0,0,GOLEIRO
29,176,74,70,2,2,32,53,61,71,68,ZAGUEIRO
33,181,80,70,3,2,35,49,60,69,71,ZAGUEIRO
34,170,68,70,3,3,67,69,69,64,67,VOLANTE
29,176,76,70,3,3,52,65,67,66,75,VOLANTE
33,177,69,70,4,3,70,66,72,57,69,VOLANTE
31,179,75,70,3,3,61,67,70,64,81,MEIA
32,184,85,70,2,2,31,41,46,70,67,ZAGUEIRO
32,180,76,70,3,3,70,61,70,37,70,ATACANTE
28,179,75,70,3,3,64,64,67,66,80,MEIA
29,180,75,70,4,2,50,50,61,69,72,ZAGUEIRO
27,179,76,70,4,3,67,62,69,33,71,ATACANTE
32,175,70,70,2,3,49,68,67,66,70,VOLANTE
31,176,70,70,3,3,42,60,70,66,74,ZAGUEIRO
28,193,84,70,3,3,64,42,67,27,79,ATACANTE
28,168,60,70,4,3,64,68,72,50,45,MEIA
33,176,84,70,3,3,70,69,69,40,68,MEIA
28,186,77,70,3,3,61,64,63,70,69,ZAGUEIRO
27,190,76,70,2,3,68,53,65,32,76,ATACANTE
28,173,72,70,3,3,51,65,71,65,72,MEIA
29,169,68,70,4,3,65,64,75,22,52,VOLANTE
29,177,68,70,3,3,67,61,71,25,61,ATACANTE
28,174,75,70,3,3,66,64,71,28,62,VOLANTE
30,186,76,70,3,3,65,67,70,66,74,VOLANTE
28,178,71,70,4,3,70,66,70,32,62,MEIA
32,180,78,70,2,2,39,43,46,70,70,ZAGUEIRO
29,188,84,70,3,2,31,46,51,69,74,ZAGUEIRO
27,188,78,70,3,3,71,68,70,46,73,VOLANTE
30,179,60,70,4,3,68,49,65,24,69,ATACANTE
26,177,76,70,3,3,55,64,70,66,65,MEIA
31,177,77,70,3,3,63,69,69,65,73,VOLANTE
29,183,82,70,3,2,50,55,64,67,82,VOLANTE
35,191,88,70,3,1,0,0,0,0,0,GOLEIRO
29,180,79,70,3,3,36,68,70,64,75,ZAGUEIRO
31,170,74,70,4,3,65,71,72,62,65,VOLANTE
28,183,74,70,4,4,73,66,70,38,70,VOLANTE
28,176,73,70,3,3,66,68,70,67,64,ZAGUEIRO
31,184,83,70,3,2,72,52,62,27,77,ATACANTE
29,177,74,70,4,3,68,73,68,51,70,MEIA
29,193,86,70,2,2,26,54,53,68,76,ZAGUEIRO
29,183,76,70,4,3,65,69,70,60,69,MEIA
28,193,89,70,3,2,30,45,41,70,79,ZAGUEIRO
27,167,72,70,2,3,61,61,71,28,59,VOLANTE
29,187,80,70,3,2,34,50,52,70,76,ZAGUEIRO
29,182,83,70,3,2,28,37,43,69,76,ZAGUEIRO
35,182,77,70,2,1,0,0,0,0,0,GOLEIRO
35,176,78,70,3,2,57,66,68,71,69,VOLANTE
35,189,84,70,3,2,44,64,55,66,71,VOLANTE
35,178,77,70,3,2,54,60,60,67,70,ZAGUEIRO
27,175,69,70,3,3,44,60,71,65,65,ZAGUEIRO
35,185,81,70,3,2,44,68,58,68,76,ZAGUEIRO
27,179,74,70,3,2,52,66,66,69,63,ZAGUEIRO
27,182,84,70,3,2,49,57,57,68,71,ZAGUEIRO
27,188,88,70,3,2,43,43,48,70,70,ZAGUEIRO
31,186,82,70,3,2,29,47,39,70,72,ZAGUEIRO
31,188,85,70,3,2,52,53,48,71,69,ZAGUEIRO
31,184,82,70,3,2,54,65,62,70,72,VOLANTE
27,183,74,70,4,3,61,71,71,36,50,MEIA
35,180,74,70,4,3,60,68,71,42,51,MEIA
31,175,70,70,3,4,60,67,76,32,53,MEIA
31,184,78,70,4,4,62,68,75,36,52,MEIA
31,181,71,70,4,3,65,65,75,25,58,MEIA
31,180,75,70,3,3,66,54,70,31,61,ATACANTE
27,177,70,70,3,3,71,58,70,34,62,ATACANTE
31,182,82,70,3,3,49,56,63,70,75,ZAGUEIRO
34,176,65,70,4,3,68,71,69,44,61,MEIA
31,173,72,70,2,2,57,70,69,72,73,ZAGUEIRO
27,176,74,70,2,2,42,54,59,67,81,ZAGUEIRO
31,179,76,70,3,1,0,0,0,0,0,GOLEIRO
31,178,75,70,4,3,60,70,69,37,61,MEIA
28,170,64,70,3,3,51,59,71,73,60,VOLANTE
27,170,64,70,3,3,50,60,67,68,65,ZAGUEIRO
32,181,69,70,3,2,58,56,60,73,69,VOLANTE
29,180,71,70,3,3,68,68,68,69,78,MEIA
32,185,84,70,3,2,31,48,53,68,80,ZAGUEIRO
27,177,73,70,3,3,44,63,67,66,68,ZAGUEIRO
27,171,65,70,3,3,38,58,69,67,58,ZAGUEIRO
27,181,78,70,3,2,56,71,60,68,66,VOLANTE
31,184,81,70,3,3,59,65,70,42,69,MEIA
28,188,85,70,3,3,69,50,68,30,74,ATACANTE
29,183,81,70,3,3,64,43,66,36,72,ATACANTE
29,185,79,70,4,2,70,49,63,35,84,ATACANTE
23,182,69,70,3,2,36,53,61,69,70,ZAGUEIRO
29,185,83,70,2,2,42,54,53,71,73,ZAGUEIRO
27,168,69,70,4,3,59,66,73,26,60,VOLANTE
27,185,77,70,3,2,53,69,66,68,65,MEIA
28,178,76,70,3,3,67,45,67,29,67,ATACANTE
28,193,80,70,3,2,32,48,39,71,70,ZAGUEIRO
27,184,85,70,3,3,58,60,65,66,79,VOLANTE
32,193,90,70,3,1,0,0,0,0,0,GOLEIRO
27,178,72,70,3,3,60,66,70,36,57,VOLANTE
29,168,69,70,3,3,64,64,75,25,63,MEIA
30,175,70,70,5,3,58,68,74,57,79,MEIA
33,174,71,70,3,3,66,69,71,52,57,VOLANTE
19,168,64,69,2,3,59,59,73,36,52,VOLANTE
19,170,66,69,3,2,58,68,68,54,63,MEIA
20,178,72,69,3,2,36,61,63,69,71,ZAGUEIRO
19,182,76,69,2,3,57,67,69,59,61,MEIA
20,183,77,69,3,3,66,48,69,31,58,ATACANTE
19,174,63,69,4,3,55,68,70,59,62,MEIA
21,176,70,69,3,3,57,62,68,41,69,VOLANTE
19,185,75,69,4,3,64,65,69,53,63,MEIA
19,175,66,69,3,3,63,63,72,43,50,MEIA
19,185,66,69,3,3,68,59,70,30,59,ATACANTE
19,180,75,69,3,3,63,68,69,58,73,MEIA
18,178,69,69,3,3,43,62,72,66,61,ZAGUEIRO
19,188,73,69,3,3,60,65,74,51,48,MEIA
20,179,72,69,5,3,70,49,65,27,69,ATACANTE
21,183,71,69,4,3,47,66,69,66,66,ZAGUEIRO
20,171,73,69,3,4,59,62,74,31,39,VOLANTE
20,174,65,69,3,3,63,66,68,63,69,MEIA
20,178,72,69,3,2,35,58,67,65,56,ZAGUEIRO
21,182,72,69,2,3,47,62,66,69,67,ZAGUEIRO
19,169,69,69,4,3,58,62,75,39,53,MEIA
20,189,83,69,3,4,65,53,66,26,73,ATACANTE
21,184,83,69,3,2,68,53,64,26,61,ATACANTE
21,178,54,69,2,4,63,60,76,41,40,MEIA
21,170,64,69,3,3,39,59,72,64,60,ZAGUEIRO
20,180,70,69,3,3,48,57,65,69,71,MEIA
20,187,73,69,3,3,69,50,69,18,59,ATACANTE
19,177,73,69,4,3,69,55,67,23,55,ATACANTE
21,182,75,69,3,4,57,65,76,64,59,MEIA
21,176,72,69,4,3,59,66,74,62,64,MEIA
20,177,70,69,3,2,67,56,69,40,62,ATACANTE
19,180,72,69,3,3,68,53,71,30,61,ATACANTE
19,178,69,69,3,3,47,63,71,63,61,ZAGUEIRO
22,186,84,69,3,1,0,0,0,0,0,GOLEIRO
21,183,92,69,3,2,23,51,51,68,69,ZAGUEIRO
22,179,70,69,3,3,51,61,73,69,73,VOLANTE
21,183,70,69,3,3,61,65,67,69,64,VOLANTE
21,182,78,69,3,2,41,54,57,69,76,ZAGUEIRO
22,187,80,69,3,3,53,62,63,67,74,VOLANTE
20,175,65,69,2,3,60,70,71,49,58,MEIA
19,177,68,69,2,3,53,65,71,58,73,MEIA
18,183,75,69,3,3,45,67,65,69,67,ZAGUEIRO
19,182,81,69,3,3,57,69,73,55,69,MEIA
20,178,67,69,3,3,65,68,73,56,60,MEIA
21,179,77,69,4,3,58,70,69,53,66,MEIA
21,170,63,69,3,3,44,61,69,66,61,ZAGUEIRO
21,162,63,69,3,3,58,70,74,51,57,MEIA
21,178,67,69,4,4,62,65,70,40,49,MEIA
22,189,77,69,3,2,32,46,45,68,73,ZAGUEIRO
22,185,83,69,3,3,59,65,72,55,63,MEIA
21,191,74,69,3,2,30,39,45,69,79,ZAGUEIRO
21,174,70,69,3,2,46,58,67,66,68,VOLANTE
21,185,72,69,2,3,39,65,72,68,61,VOLANTE
21,190,81,69,3,2,29,51,56,69,71,ZAGUEIRO
22,187,80,69,3,2,25,45,39,69,67,ZAGUEIRO
20,172,60,69,2,3,60,62,73,38,58,MEIA
21,183,76,69,3,3,48,68,71,54,59,MEIA
22,185,76,69,4,3,62,68,69,61,66,MEIA
20,179,64,69,3,3,28,62,69,66,69,ZAGUEIRO
21,182,72,69,3,4,66,61,74,28,61,VOLANTE
22,186,81,69,3,1,0,0,0,0,0,GOLEIRO
20,179,68,69,3,2,51,62,65,67,66,VOLANTE
20,172,65,69,3,4,55,63,77,30,50,VOLANTE
21,186,77,69,3,3,32,66,71,65,66,ZAGUEIRO
21,180,73,69,2,2,46,62,71,67,55,ZAGUEIRO
20,176,69,69,3,3,61,63,70,65,70,MEIA
22,175,74,69,2,3,46,61,69,66,65,ZAGUEIRO
23,191,82,69,1,1,0,0,0,0,0,GOLEIRO
22,172,69,69,3,3,68,60,72,33,65,VOLANTE
21,166,63,69,3,3,62,63,70,48,60,VOLANTE
22,183,75,69,3,2,40,53,57,67,74,ZAGUEIRO
22,186,81,69,4,2,34,52,53,68,69,ZAGUEIRO
21,183,70,69,2,3,39,47,69,67,68,ZAGUEIRO
21,193,87,69,4,2,69,46,58,37,74,ATACANTE
21,177,79,69,3,3,64,55,70,35,63,ATACANTE
20,175,74,69,2,2,52,62,66,71,75,MEIA
20,178,70,69,3,3,58,64,74,30,54,MEIA
21,182,76,69,3,2,56,64,67,64,72,VOLANTE
22,187,74,69,3,3,58,67,70,65,67,MEIA
20,167,78,69,3,4,52,62,81,34,44,VOLANTE
20,173,62,69,3,3,68,64,74,26,42,VOLANTE
22,175,70,69,3,2,30,44,50,69,73,ZAGUEIRO
21,176,72,69,3,4,61,56,74,37,59,MEIA
21,173,72,69,4,3,63,68,70,47,59,MEIA
21,180,73,69,3,3,61,68,69,58,54,MEIA
23,175,72,69,3,3,56,64,67,67,66,VOLANTE
20,179,74,69,3,3,63,63,74,37,61,MEIA
20,187,77,69,3,1,0,0,0,0,0,GOLEIRO
21,173,62,69,2,3,35,65,66,67,70,ZAGUEIRO
22,188,83,69,3,2,33,50,46,70,71,ZAGUEIRO
22,180,74,69,3,2,40,56,67,66,69,ZAGUEIRO
21,176,65,69,3,4,60,59,74,32,46,VOLANTE
20,190,78,69,2,2,45,54,62,68,71,VOLANTE
21,172,69,69,3,2,45,60,67,69,58,ZAGUEIRO
23,195,75,69,2,1,0,0,0,0,0,GOLEIRO
21,181,72,69,3,4,66,60,73,42,65,ATACANTE
23,179,77,69,4,3,67,67,71,51,70,MEIA
21,181,70,69,3,3,48,66,71,63,66,VOLANTE
21,191,87,69,3,3,48,64,66,68,70,VOLANTE
22,192,73,69,2,1,0,0,0,0,0,GOLEIRO
22,171,72,69,3,3,58,63,74,57,64,VOLANTE
21,188,80,69,4,3,62,66,69,65,72,MEIA
22,183,76,69,3,3,54,67,71,60,66,MEIA
21,173,77,69,3,3,68,55,71,31,68,ATACANTE
21,173,71,69,4,3,65,60,74,26,58,VOLANTE
21,175,77,69,3,3,67,66,72,30,62,MEIA
21,172,64,69,4,3,61,63,74,51,68,MEIA
22,169,65,69,3,3,63,64,73,28,42,VOLANTE
21,185,77,69,3,3,69,64,70,24,61,ATACANTE
22,173,70,69,3,3,62,64,70,63,73,MEIA
21,179,73,69,2,3,43,58,70,64,68,ZAGUEIRO
21,185,80,69,3,2,31,42,46,68,74,ZAGUEIRO
23,179,73,69,3,3,68,64,71,34,56,ATACANTE
22,183,69,69,3,3,50,66,68,62,68,MEIA
22,180,70,69,3,3,66,54,67,26,62,ATACANTE
21,178,74,69,3,3,53,70,70,60,63,MEIA
20,171,62,69,3,4,63,64,75,45,41,MEIA
20,190,82,69,3,3,65,54,66,30,74,ATACANTE
23,174,64,69,3,3,61,67,72,49,58,MEIA
21,195,91,69,3,1,0,0,0,0,0,GOLEIRO
23,174,66,69,3,3,61,68,70,53,45,MEIA
23,190,88,69,3,3,69,51,64,44,77,ATACANTE
23,182,75,69,4,2,49,60,57,67,75,VOLANTE
23,187,79,69,2,2,45,55,58,69,78,VOLANTE
21,190,84,69,3,2,29,46,57,66,78,ZAGUEIRO
23,178,73,69,3,3,47,61,67,67,68,ZAGUEIRO
23,189,80,69,3,1,0,0,0,0,0,GOLEIRO
22,183,73,69,3,2,51,65,66,67,60,ZAGUEIRO
23,177,74,69,3,3,64,70,69,61,61,MEIA
22,185,72,69,2,2,27,50,49,68,74,ZAGUEIRO
22,185,73,69,4,3,68,71,71,63,67,MEIA
23,174,68,69,3,3,69,62,68,31,74,ATACANTE
23,174,69,69,3,2,43,57,62,64,72,ZAGUEIRO
21,175,67,69,3,3,62,63,72,64,73,MEIA
22,166,65,69,3,3,61,66,69,61,71,MEIA
23,170,69,69,4,3,64,66,71,29,43,VOLANTE
22,189,83,69,3,2,28,51,53,69,71,ZAGUEIRO
23,178,71,69,3,3,50,72,71,58,66,MEIA
22,186,77,69,3,3,35,57,64,67,67,ZAGUEIRO
22,179,73,69,3,3,53,58,67,64,67,ZAGUEIRO
24,192,88,69,2,2,32,38,40,69,76,ZAGUEIRO
23,178,72,69,4,3,53,61,66,62,79,VOLANTE
23,176,63,69,4,3,53,67,74,50,49,MEIA
21,185,83,69,2,1,0,0,0,0,0,GOLEIRO
23,176,79,69,3,3,53,66,66,66,69,MEIA
21,177,76,69,3,2,39,59,68,67,78,ZAGUEIRO
22,179,70,69,3,3,50,69,68,66,64,ZAGUEIRO
23,187,69,69,3,2,30,48,51,71,66,ZAGUEIRO
21,183,76,69,3,3,68,59,69,31,66,MEIA
22,180,79,69,3,2,38,48,58,66,77,ZAGUEIRO
21,174,72,69,3,3,57,65,69,63,67,MEIA
20,181,70,69,4,3,65,55,67,28,59,ATACANTE
22,177,68,69,2,3,50,67,67,64,68,VOLANTE
22,171,68,69,5,3,61,67,73,41,53,VOLANTE
22,178,73,69,3,3,54,59,70,64,75,ZAGUEIRO
22,183,73,69,3,3,68,64,68,36,61,MEIA
23,187,77,69,3,2,44,47,51,68,76,ZAGUEIRO
21,167,60,69,3,3,65,66,70,34,55,VOLANTE
22,184,84,69,3,3,67,48,67,22,63,ATACANTE
21,189,78,69,3,2,28,42,45,69,73,ZAGUEIRO
21,178,72,69,4,2,45,52,68,69,69,ZAGUEIRO
24,193,86,69,2,2,31,39,42,68,75,ZAGUEIRO
23,190,83,69,3,3,59,67,65,67,73,VOLANTE
23,179,75,69,2,1,0,0,0,0,0,GOLEIRO
24,187,80,69,3,1,0,0,0,0,0,GOLEIRO
24,193,84,69,2,1,0,0,0,0,0,GOLEIRO
23,187,72,69,2,3,65,61,72,28,70,ATACANTE
23,190,89,69,3,2,34,49,49,68,77,ZAGUEIRO
23,173,68,69,3,3,64,66,70,55,51,MEIA
23,186,78,69,3,2,31,55,54,68,77,VOLANTE
22,177,64,69,3,3,60,65,70,38,63,VOLANTE
23,178,72,69,3,3,55,66,71,34,48,VOLANTE
24,165,60,69,4,3,58,70,72,61,53,MEIA
22,175,69,69,2,3,69,63,68,24,70,ATACANTE
23,185,68,69,3,3,60,65,67,63,74,VOLANTE
22,178,69,69,3,3,62,64,69,34,59,VOLANTE
24,176,75,69,4,3,61,67,69,59,62,MEIA
22,183,75,69,3,3,69,54,67,29,66,ATACANTE
21,179,63,69,4,3,61,57,72,33,48,MEIA
23,180,66,69,3,4,69,64,71,35,59,MEIA
22,191,81,69,2,2,35,58,58,67,75,VOLANTE
22,185,79,69,3,2,45,62,63,66,72,VOLANTE
24,182,76,69,3,3,55,70,67,66,68,VOLANTE
23,180,76,69,4,3,68,62,72,21,59,MEIA
24,186,75,69,5,3,60,68,67,66,67,VOLANTE
24,169,73,69,4,3,60,64,74,34,52,MEIA
22,193,96,69,2,2,32,41,42,67,80,ZAGUEIRO
23,191,85,69,4,2,69,48,57,27,75,ATACANTE
25,190,88,69,2,2,59,56,60,73,82,VOLANTE
22,190,83,69,3,1,0,0,0,0,0,GOLEIRO
23,184,73,69,3,3,67,56,68,22,63,ATACANTE
20,180,82,69,3,2,47,61,66,67,75,VOLANTE
23,172,68,69,4,4,60,61,75,46,57,VOLANTE
24,181,75,69,3,3,63,67,70,57,67,MEIA
23,193,86,69,2,2,46,49,53,68,74,ZAGUEIRO
24,179,79,69,4,3,68,56,68,52,66,ATACANTE
21,198,73,69,2,1,0,0,0,0,0,GOLEIRO
24,184,77,69,3,2,36,41,53,69,73,ZAGUEIRO
21,168,63,69,3,2,56,63,70,62,59,MEIA
24,191,81,69,3,1,0,0,0,0,0,GOLEIRO
23,185,87,69,2,1,0,0,0,0,0,GOLEIRO
24,189,80,69,4,2,46,61,60,67,75,ZAGUEIRO
23,188,78,69,2,3,66,44,68,29,69,ATACANTE
24,171,72,69,3,4,62,64,76,34,55,MEIA
24,173,65,69,3,3,55,61,75,47,46,MEIA
24,182,82,69,4,4,60,66,75,44,62,MEIA
24,174,68,69,3,3,54,65,70,64,63,ZAGUEIRO
23,184,85,69,3,3,67,52,68,31,74,ATACANTE
23,185,85,69,2,2,67,53,60,25,77,ATACANTE
24,184,77,69,3,3,45,61,70,67,65,ZAGUEIRO
25,187,71,69,2,1,0,0,0,0,0,GOLEIRO
23,175,73,69,3,3,63,68,71,52,68,VOLANTE
24,181,79,69,3,3,67,64,70,61,62,VOLANTE
25,182,77,69,3,2,33,53,57,67,73,ZAGUEIRO
22,184,84,69,3,3,63,64,68,63,71,MEIA
24,174,63,69,3,3,61,62,72,41,61,VOLANTE
23,175,70,69,3,3,59,67,71,30,60,MEIA
24,177,64,69,3,3,67,64,70,34,62,VOLANTE
23,186,80,69,4,1,0,0,0,0,0,GOLEIRO
23,180,73,69,2,2,52,62,67,68,69,ZAGUEIRO
22,175,72,69,3,3,58,65,73,49,51,MEIA
24,187,80,69,2,2,36,41,39,67,74,ZAGUEIRO
23,190,78,69,3,2,48,60,63,69,66,ZAGUEIRO
23,181,73,69,3,3,48,63,67,61,66,ZAGUEIRO
23,180,76,69,3,3,54,64,69,67,69,VOLANTE
24,180,70,69,3,3,38,61,68,67,76,ZAGUEIRO
24,173,68,69,2,3,57,65,72,58,59,VOLANTE
23,172,67,69,3,3,49,57,69,63,80,VOLANTE
21,173,63,69,3,3,65,61,73,27,50,MEIA
23,184,79,69,3,2,24,39,45,68,73,ZAGUEIRO
24,169,63,69,3,2,43,60,60,61,80,VOLANTE
23,181,73,69,2,3,43,71,71,66,75,MEIA
23,177,68,69,4,3,63,65,74,31,53,MEIA
25,191,79,69,2,1,0,0,0,0,0,GOLEIRO
23,184,82,69,3,2,67,53,62,37,72,ATACANTE
24,185,76,69,3,2,39,50,54,70,70,ZAGUEIRO
25,186,79,69,3,1,0,0,0,0,0,GOLEIRO
22,190,83,69,2,2,24,41,42,69,71,ZAGUEIRO
23,196,89,69,2,1,0,0,0,0,0,GOLEIRO
24,183,80,69,3,3,51,62,69,64,75,VOLANTE
22,180,68,69,3,2,66,59,73,22,55,ATACANTE
23,184,85,69,2,1,0,0,0,0,0,GOLEIRO
24,180,75,69,4,3,65,63,70,39,61,VOLANTE
24,177,74,69,2,2,46,61,65,66,69,VOLANTE
22,190,85,69,3,3,67,60,64,29,68,ATACANTE
24,177,65,69,3,2,45,61,62,68,69,VOLANTE
23,185,80,69,3,1,0,0,0,0,0,GOLEIRO
25,181,74,69,3,2,49,64,60,66,71,VOLANTE
23,180,70,69,3,2,49,65,67,66,66,VOLANTE
25,176,72,69,3,3,47,57,68,66,71,ZAGUEIRO
25,180,74,69,3,3,63,69,69,67,63,ZAGUEIRO
26,188,87,69,5,1,0,0,0,0,0,GOLEIRO
24,180,76,69,3,3,31,61,65,68,73,ZAGUEIRO
24,190,81,69,3,2,24,50,55,67,75,ZAGUEIRO
24,179,70,69,4,3,68,62,75,45,57,VOLANTE
24,178,75,69,3,3,56,63,74,61,64,ZAGUEIRO
25,180,74,69,3,2,59,61,57,69,73,VOLANTE
24,167,67,69,4,3,68,66,76,34,50,VOLANTE
24,188,82,69,4,3,67,56,67,30,72,ATACANTE
25,183,83,69,2,2,38,48,51,69,77,ZAGUEIRO
25,184,79,69,3,3,69,49,67,26,66,ATACANTE
23,180,75,69,4,3,63,59,73,29,50,MEIA
24,189,78,69,4,3,69,52,66,32,67,ATACANTE
24,169,71,69,3,3,66,60,71,32,65,ATACANTE
24,189,87,69,2,2,39,48,59,68,75,ZAGUEIRO
25,177,72,69,2,2,46,67,65,59,67,MEIA
25,191,80,69,2,2,32,51,63,72,69,ZAGUEIRO
24,176,66,69,4,2,26,51,64,66,60,ZAGUEIRO
23,182,83,69,2,3,66,61,71,65,76,MEIA
24,178,77,69,3,3,66,60,70,30,65,ATACANTE
24,186,79,69,3,3,50,63,64,68,72,VOLANTE
24,185,87,69,2,3,49,59,65,66,78,ZAGUEIRO
24,190,90,69,4,1,0,0,0,0,0,GOLEIRO
26,188,78,69,3,1,0,0,0,0,0,GOLEIRO
24,180,75,69,2,3,65,59,69,31,67,MEIA
25,179,72,69,3,4,63,67,70,44,61,MEIA
26,185,85,69,3,2,43,52,56,68,72,ZAGUEIRO
25,185,72,69,3,2,36,57,61,67,72,ZAGUEIRO
25,182,82,69,3,2,24,53,43,69,73,ZAGUEIRO
22,188,85,69,3,3,64,62,69,36,73,ATACANTE
24,180,77,69,4,3,65,55,72,25,68,ATACANTE
23,181,75,69,3,3,43,65,66,67,72,ZAGUEIRO
24,185,80,69,3,3,68,61,72,31,69,ATACANTE
22,174,67,69,4,3,59,69,67,68,69,ZAGUEIRO
24,186,79,69,4,2,45,66,65,67,69,ZAGUEIRO
24,178,71,69,3,3,51,64,75,61,65,MEIA
25,176,70,69,2,2,44,61,63,63,70,ZAGUEIRO
25,183,78,69,2,3,62,69,68,53,66,MEIA
25,185,80,69,4,1,0,0,0,0,0,GOLEIRO
23,179,72,69,3,3,66,66,72,46,60,MEIA
24,186,77,69,2,2,30,44,44,70,70,ZAGUEIRO
25,183,83,69,3,2,36,49,49,69,71,ZAGUEIRO
26,188,80,69,3,2,36,51,53,68,70,ZAGUEIRO
23,178,74,69,3,3,63,63,69,33,56,VOLANTE
24,175,79,69,4,3,63,62,70,64,72,ZAGUEIRO
24,188,82,69,4,3,59,66,69,55,74,MEIA
23,192,91,69,3,2,26,43,46,68,73,ZAGUEIRO
22,184,75,69,3,2,62,64,68,66,69,MEIA
25,175,65,69,3,2,24,55,65,66,61,ZAGUEIRO
23,176,69,69,3,3,57,64,70,41,67,VOLANTE
23,201,95,69,3,2,40,49,44,69,76,ZAGUEIRO
24,184,80,69,3,3,67,61,72,38,63,VOLANTE
25,188,76,69,4,2,34,49,52,69,71,ZAGUEIRO
24,189,84,69,3,2,35,60,57,68,72,ZAGUEIRO
24,179,73,69,3,3,58,62,71,34,57,MEIA
25,168,60,69,3,3,60,64,76,40,57,MEIA
26,188,82,69,2,2,44,50,49,66,75,ZAGUEIRO
26,196,91,69,2,2,47,46,39,69,81,ZAGUEIRO
27,191,85,69,2,1,0,0,0,0,0,GOLEIRO
25,199,93,69,2,1,0,0,0,0,0,GOLEIRO
25,187,76,69,3,3,61,73,74,47,44,MEIA
24,175,70,69,2,4,62,60,76,29,57,VOLANTE
25,192,84,69,2,1,0,0,0,0,0,GOLEIRO
25,175,73,69,3,3,56,67,70,64,72,ZAGUEIRO
25,180,77,69,3,3,49,57,70,65,68,ZAGUEIRO
25,181,74,69,4,2,25,43,44,67,75,ZAGUEIRO
25,185,77,69,3,2,30,50,62,67,75,ZAGUEIRO
25,183,78,69,3,2,48,63,63,65,75,ZAGUEIRO
25,179,66,69,2,3,56,67,68,52,62,MEIA
25,188,87,69,3,1,0,0,0,0,0,GOLEIRO
25,187,87,69,3,2,41,53,53,67,74,ZAGUEIRO
24,184,77,69,3,3,70,57,66,22,64,ATACANTE
24,170,68,69,3,3,66,66,77,54,55,MEIA
25,196,89,69,3,2,32,54,48,67,80,ZAGUEIRO
25,190,83,69,4,3,64,63,69,59,77,MEIA
24,186,76,69,4,3,62,70,69,35,70,MEIA
24,186,88,69,4,2,62,71,65,62,71,VOLANTE
25,175,78,69,3,3,47,65,67,68,65,MEIA
25,183,88,69,2,1,0,0,0,0,0,GOLEIRO
25,167,69,69,3,2,38,60,56,66,62,ZAGUEIRO
24,186,80,69,3,3,59,68,72,59,64,MEIA
26,186,79,69,2,1,0,0,0,0,0,GOLEIRO
26,189,80,69,3,2,44,49,59,65,82,ZAGUEIRO
26,186,78,69,2,3,56,59,64,65,83,ZAGUEIRO
25,168,67,69,3,3,58,65,71,65,62,ZAGUEIRO
23,168,61,69,3,4,51,65,73,64,62,ZAGUEIRO
23,171,70,69,4,3,60,67,74,28,56,MEIA
24,191,83,69,2,2,36,45,44,68,80,ZAGUEIRO
24,174,69,69,3,3,59,63,71,42,61,VOLANTE
25,186,80,69,3,3,60,63,61,62,81,MEIA
25,185,82,69,3,2,27,43,49,68,79,ZAGUEIRO
25,186,84,69,3,3,65,54,65,30,68,ATACANTE
24,184,79,69,2,3,43,56,64,68,72,ZAGUEIRO
25,179,75,69,3,2,36,53,60,67,80,VOLANTE
25,186,72,69,3,2,24,53,46,66,72,ZAGUEIRO
25,180,77,69,2,2,38,45,52,67,75,ZAGUEIRO
26,192,85,69,1,1,0,0,0,0,0,GOLEIRO
24,180,74,69,3,2,69,63,72,31,68,VOLANTE
24,178,70,69,3,3,65,51,71,27,72,ATACANTE
24,177,71,69,3,3,65,53,68,24,65,ATACANTE
25,183,80,69,4,3,67,43,62,30,75,ATACANTE
24,180,70,69,2,2,39,60,67,66,61,ZAGUEIRO
24,174,77,69,4,3,62,66,68,36,67,VOLANTE
25,189,83,69,2,2,29,47,46,68,75,ZAGUEIRO
24,183,77,69,3,2,32,58,65,67,65,ZAGUEIRO
25,185,75,69,2,3,30,60,60,65,67,ZAGUEIRO
25,185,72,69,3,2,29,43,43,69,70,ZAGUEIRO
28,191,85,69,3,1,0,0,0,0,0,GOLEIRO
26,176,69,69,3,4,63,67,70,62,64,MEIA
24,175,70,69,4,3,62,61,71,33,62,VOLANTE
27,191,77,69,2,2,30,53,51,68,71,ZAGUEIRO
26,183,70,69,2,2,42,65,63,67,69,ZAGUEIRO
27,193,83,69,3,2,38,43,44,66,86,ZAGUEIRO
26,188,84,69,3,3,61,66,63,67,67,VOLANTE
26,183,81,69,3,3,69,66,66,34,68,ATACANTE
26,186,84,69,4,1,0,0,0,0,0,GOLEIRO
26,178,74,69,3,3,54,63,66,67,71,VOLANTE
25,183,72,69,3,3,64,64,68,33,70,VOLANTE
26,180,70,69,3,4,62,69,69,34,59,MEIA
25,180,82,69,4,3,70,56,68,27,59,ATACANTE
26,180,75,69,2,3,47,59,68,65,73,ZAGUEIRO
26,173,70,69,2,3,62,71,70,65,69,MEIA
26,179,77,69,3,3,70,57,69,36,65,ATACANTE
25,187,92,69,3,3,65,70,69,33,79,ATACANTE
26,181,74,69,3,3,66,59,69,31,73,ATACANTE
25,172,73,69,3,3,62,63,71,21,55,VOLANTE
